,Unnamed: 0,pred,pred_high,pred_low,dif4,sigma_dif4,dif4_high,dif4_low,dif4_median,match4,sigma_match4,match4_high,match4_low,match4_median,spectrum4,dif5,sigma_dif5,dif5_high,dif5_low,dif5_median,match5,sigma_match5,match5_high,match5_low,match5_median,spectrum5,dif6,sigma_dif6,dif6_high,dif6_low,dif6_median,match6,sigma_match6,match6_high,match6_low,match6_median,spectrum6,dif7,sigma_dif7,dif7_high,dif7_low,dif7_median,match7,sigma_match7,match7_high,match7_low,match7_median,spectrum7
802,802,1.659908826350708,1.533650743447153,1.7874651519796716,2107.288353383402,0.12903275853516627,2107.160817933964,2107.414161758945,2107.288214528193,1.6600917266153483,0.12903275853516688,1.5342833510737328,1.7876271760544515,1.660230581825574,2108.948445110018,2188.9069613864317,0.12903275853516755,2188.7794259369925,2189.0327697619728,2188.906822531221,1.6600917266153483,0.12903275853516688,1.5342833510737328,1.7876271760544515,1.660230581825574,2190.5670531130468,1818.9186963304412,0.12903275853516732,1818.7911608810025,1819.0445047059836,1818.9185574752316,1.6600917266153483,0.12903275853516688,1.5342833510737328,1.7876271760544515,1.660230581825574,1820.578788057057,1938.5960290544947,0.1290327585351671,1938.4684936050555,1938.721837430036,1938.595890199284,1.6600917266153483,0.12903275853516688,1.5342833510737328,1.7876271760544515,1.660230581825574,1940.2561207811093
803,803,1.6596047577206128,1.5359306746261647,1.7869427299314011,2070.038342886564,0.1287979009100333,2069.910962661074,2070.1638243414827,2070.0380759332393,1.6597828098466088,0.1287979009100338,1.5343013549292612,1.7871630353378876,1.6600497631725104,2071.6981256964123,2187.618507674945,0.12879790091003454,2187.491127449454,2187.7439891298623,2187.6182407216197,1.6597828098466088,0.1287979009100338,1.5343013549292612,1.7871630353378876,1.6600497631725104,2189.2782904847913,1839.8076959871014,0.1287979009100341,1839.6803157616107,1839.9331774420193,1839.8074290337759,1.6597828098466088,0.1287979009100338,1.5343013549292612,1.7871630353378876,1.6600497631725104,1841.4674787969489,1965.1124878801288,0.12879790091003376,1964.9851076546367,1965.237969335046,1965.1122209268024,1.6597828098466088,0.1287979009100338,1.5343013549292612,1.7871630353378876,1.6600497631725104,1966.7722706899754
804,804,1.65930427604106,1.5365974132107598,1.7864272713122968,2028.7911839056974,0.12856676873000378,2028.663974611931,2028.916377693062,2028.7908361735517,1.6594782348271555,0.12856676873000414,1.5342844474636623,1.7866875285946018,1.6598259669744315,2030.4506621405253,2177.323577548311,0.128566768730005,2177.1963682545434,2177.4487713356743,2177.323229816163,1.6594782348271555,0.12856676873000414,1.5342844474636623,1.7866875285946018,1.6598259669744315,2178.9830557831383,1847.5080541434231,0.12856676873000428,1847.3808448496561,1847.6332479307866,1847.5077064112759,1.6594782348271555,0.12856676873000414,1.5342844474636623,1.7866875285946018,1.6598259669744315,1849.1675323782504,1990.88850278667,0.12856676873000372,1990.7612934929018,1991.0136965740328,1990.8881550545225,1.6594782348271555,0.12856676873000414,1.5342844474636623,1.7866875285946018,1.6598259669744315,1992.547981021497
805,805,1.6590072916799865,1.5351494686315732,1.7859183237042502,1987.0489752037936,0.1283393004229339,1986.9219510713006,1987.1739249985253,1987.048610201656,1.6591778719595127,0.12833930042293415,1.5342280772286727,1.786202004453623,1.6595428740983378,1988.7081530757541,2158.7949282547643,0.12833930042293504,2158.6679041222696,2158.919878049495,2158.7945632526253,1.6591778719595127,0.12833930042293415,1.5342280772286727,1.786202004453623,1.6595428740983378,2160.454106126723,1841.0011863010925,0.12833930042293415,1840.8741621685986,1841.1261360958233,1841.0008212989535,1.6591778719595127,0.12833930042293415,1.5342280772286727,1.786202004453623,1.6595428740983378,1842.6603641730521,2014.0154235257987,0.1283393004229334,2013.888399393304,2014.1403733205289,2014.0150585236593,1.6591778719595127,0.12833930042293415,1.5342280772286727,1.786202004453623,1.6595428740983378,2015.6746013977577
806,806,1.6587138576289893,1.5337156374171383,1.785565528066165,1947.0166852689454,0.1281154692376225,1946.889856309773,1947.1414345482767,1947.0163748818618,1.6588815644520625,0.12811546923762265,1.5341322851220716,1.785710523625509,1.6591919515364784,1948.6755668333985,2135.044693801863,0.12811546923762349,2134.9178648426896,2135.169443081193,2135.0443834147786,1.6588815644520625,0.12811546923762265,1.5341322851220716,1.785710523625509,1.6591919515364784,2136.703575366315,1821.4244810860746,0.12811546923762251,1821.2976521269015,1821.549230365405,1821.4241706989906,1.6588815644520625,0.12811546923762265,1.5341322851220716,1.785710523625509,1.6591919515364784,1823.0833626505278,2032.8406146022287,0.1281154692376216,2032.713785643056,2032.9653638815591,2032.8403042151447,1.6588815644520625,0.12811546923762265,1.5341322851220716,1.785710523625509,1.6591919515364784,2034.4994961666805
807,807,1.6584238909066986,1.5332810823223184,1.7849162582759863,1911.100308999809,0.12789526741281088,1910.9736788657801,1911.2248964453452,1911.1001246991266,1.6585891416295544,0.12789526741281093,1.5340016960940377,1.7852192756597318,1.6587734423131657,1912.7588981414394,2109.5939841658724,0.1278952674128116,2109.4673540318427,2109.718571611408,2109.593799865189,1.6585891416295544,0.12789526741281093,1.5340016960940377,1.7852192756597318,1.6587734423131657,2111.252573307502,1790.1910707980685,0.12789526741281074,1790.0644406640383,1790.315658243604,1790.190886497385,1.6585891416295544,0.12789526741281093,1.5340016960940377,1.7852192756597318,1.6587734423131657,1791.8496599396979,2046.3457939409243,0.12789526741280965,2046.219163806894,2046.4703813864598,2046.3456096402408,1.6585891416295544,0.12789526741281093,1.5340016960940377,1.7852192756597318,1.6587734423131657,2048.004383082554
808,808,1.6581373677978701,1.5332358511975523,1.7844265890571898,1881.3055309001693,0.12767868893061649,1881.1790967923114,1881.4299863206088,1881.305535374918,1.6583004337210712,0.12767868893061646,1.5338450132824797,1.7847345415801046,1.6582959589731772,1882.9638313338917,2085.3805831912114,0.1276786889306169,2085.254149083352,2085.50503861165,2085.380587665959,1.6583004337210712,0.12767868893061646,1.5338450132824797,1.7847345415801046,1.6582959589731772,2087.038883624932,1749.4161954611636,0.12767868893061626,1749.2897613533044,1749.5406508816022,1749.4161999359117,1.6583004337210712,0.12767868893061646,1.5338450132824797,1.7847345415801046,1.6582959589731772,1751.0744958948846,2054.267132450398,0.127678688930615,2054.140698342539,2054.3915878708367,2054.2671369251457,1.6583004337210712,0.12767868893061646,1.5338450132824797,1.7847345415801046,1.6582959589731772,2055.925432884119
809,809,1.6578542411346433,1.5331929211947417,1.7839400645692742,1858.0390712575766,0.1274657123334349,1857.9128245918264,1858.1634124718528,1858.039311607522,1.6580152869506144,0.12746571233343482,1.5336740726754918,1.7842619527017065,1.6577749370060166,1859.6970865445278,2065.081176919107,0.12746571233343498,2064.954930253356,2065.2055181333812,2065.081417269052,1.6580152869506144,0.12746571233343482,1.5336740726754918,1.7842619527017065,1.6577749370060166,2066.739192206057,1703.267952981219,0.12746571233343468,1703.1417063154681,1703.3922941954943,1703.2681933311637,1.6580152869506144,0.12746571233343482,1.5336740726754918,1.7842619527017065,1.6577749370060166,1704.9259682681698,2056.9044893824275,0.12746571233343335,2056.7782427166762,2057.0288305967024,2056.9047297323723,1.6580152869506144,0.12746571233343482,1.5336740726754918,1.7842619527017065,1.6577749370060166,2058.562504669378
810,810,1.6575744355833075,1.5331527712308337,1.783461475359304,1839.948945762336,0.12725628561603985,1839.822872618653,1840.0731767838504,1839.9494508056894,1.657733576791509,0.12725628561603985,1.533502555277384,1.7838067204752537,1.6572285334384556,1841.6066793391285,2050.309151990482,0.1272562856160396,2050.1830788467983,2050.4333830119963,2050.3096570338353,1.657733576791509,0.12725628561603985,1.533502555277384,1.7838067204752537,1.6572285334384556,2051.966885567273,1656.1911663157018,0.1272562856160397,1656.0650931720188,1656.3153973372168,1656.1916713590556,1.657733576791509,0.12725628561603985,1.533502555277384,1.7838067204752537,1.6572285334384556,1657.8488998924938,2055.4354309306814,0.1272562856160384,2055.309357786997,2055.5596619521953,2055.4359359740342,1.657733576791509,0.12725628561603985,1.533502555277384,1.7838067204752537,1.6572285334384556,2057.0931645074725
811,811,1.6572980441266454,1.5331152094480722,1.7829864690765131,1825.3186318094015,0.12705031472346456,1825.1927135493027,1825.4427425279682,1825.3194123222436,1.6574552179062565,0.1270503147234645,1.5333444993406853,1.7833734780056385,1.6566747050654107,1826.9760870273087,2040.8658221760957,0.1270503147234639,2040.7399039159964,2040.9899328946613,2040.8666026889368,1.6574552179062565,0.1270503147234645,1.5333444993406853,1.7833734780056385,1.6566747050654107,2042.523277394002,1610.7300827789109,0.1270503147234644,1610.604164518812,1610.8541934974771,1610.730863291752,1.6574552179062565,0.1270503147234645,1.5333444993406853,1.7833734780056385,1.6566747050654107,1612.3875379968176,2050.843530877864,0.12705031472346331,2050.717612617765,2050.967641596429,2050.8443113907047,1.6574552179062565,0.1270503147234645,1.5333444993406853,1.7833734780056385,1.6566747050654107,2052.5009860957707
812,812,1.6570249534255064,1.5330810980141532,1.7825190535895792,1813.0598331216788,0.1268476662741633,1812.9340459620307,1813.1838005086593,1813.0608833198808,1.6571801627794795,0.12684766627416333,1.533212775799862,1.7829673224288431,1.6561299645778629,1814.717013284459,2035.4813065325561,0.12684766627416233,2035.3555193729073,2035.605273919536,2035.4823567307583,1.6571801627794795,0.12684766627416333,1.533212775799862,1.7829673224288431,1.6561299645778629,2037.1384866953365,1568.9629869195996,0.12684766627416322,1568.8371997599502,1569.0869543065796,1568.9640371178016,1.6571801627794795,0.12684766627416333,1.533212775799862,1.7829673224288431,1.6561299645778629,1570.620167082379,2044.1644293300603,0.12684766627416233,2044.038642170411,2044.28839671704,2044.1654795282614,1.6571801627794795,0.12684766627416333,1.533212775799862,1.7829673224288431,1.6561299645778629,2045.82160949284
813,813,1.656754779352387,1.5330485203869588,1.7820557702580506,1802.769785908547,0.12664819317423726,1802.6441010631445,1802.8935768822378,1802.7710854049656,1.6569083818092292,0.12664819317423734,1.5331174081185357,1.7825932272121312,1.655608885390892,1804.4266942903564,2032.300079591837,0.1266481931742361,2032.1743947464347,2032.423870565528,2032.301379088256,1.6569083818092292,0.12664819317423734,1.5331174081185357,1.7825932272121312,1.655608885390892,2033.9569879736466,1533.1168189209116,0.12664819317423726,1532.9911340755086,1533.2406098946024,1533.1181184173306,1.6569083818092292,0.12664819317423734,1.5331174081185357,1.7825932272121312,1.655608885390892,1534.773727302721,2037.177163889507,0.12664819317423665,2037.051479044104,2037.3009548631976,2037.1784633859247,1.6569083818092292,0.12664819317423734,1.5331174081185357,1.7825932272121312,1.655608885390892,2038.834072271316
814,814,1.6564878678546595,1.5330190094869849,1.781816545329226,1795.5755831713532,0.1264517532398433,1795.4499675499396,1795.6991652103889,1795.5770991677389,1.6566398487178904,0.1264517532398435,1.5330578096824383,1.7822554701319382,1.6551238523322294,1797.2322230200714,2029.0517325275684,0.12645175323984198,2028.9261169061547,2029.175314566604,2029.0532485239544,1.6566398487178904,0.1264517532398435,1.5330578096824383,1.7822554701319382,1.6551238523322294,2030.7083723762867,1505.4774487490708,0.12645175323984326,1505.3518331276568,1505.6010307881063,1505.4789647454568,1.6566398487178904,0.1264517532398435,1.5330578096824383,1.7822554701319382,1.6551238523322294,1507.134088597789,2031.593158071379,0.12645175323984306,2031.4675424499649,2031.7167401104143,2031.5946740677648,1.6566398487178904,0.1264517532398435,1.5330578096824383,1.7822554701319382,1.6551238523322294,2033.249797920097
815,815,1.656224194947774,1.5329917028290787,1.7818221135146308,1792.7362893883844,0.1262582099100618,1792.6107069748377,1792.8596428656895,1792.737979582541,1.6563745403036814,0.1262582099100621,1.5330210629990089,1.7819569538506412,1.6546843461474314,1794.3926639286883,2023.6755450433207,0.12625820991006045,2023.5499626297735,2023.7988985206252,2023.6772352374771,1.6563745403036814,0.1262582099100621,1.5330210629990089,1.7819569538506412,1.6546843461474314,2025.3319195836245,1488.0093900223223,0.1262582099100617,1487.883807608776,1488.1327434996274,1488.0110802164788,1.6563745403036814,0.1262582099100621,1.5330210629990089,1.7819569538506412,1.6546843461474314,1489.6657645626267,2029.2485013906155,0.12625820991006187,2029.1229189770688,2029.3718548679205,2029.250191584772,1.6563745403036814,0.1262582099100621,1.5330210629990089,1.7819569538506412,1.6546843461474314,2030.9048759309192
816,816,1.6559637876881594,1.532967270968507,1.7811105290703804,1795.0293508650286,0.12606743242019458,1794.903766706591,1795.1524693383228,1795.0311670977112,1.656112436243041,0.1260674324201948,1.5329939629491465,1.7816965946813708,1.6542962035608046,1796.6854633012713,2015.2228204252567,0.12606743242019314,2015.0972362668188,2015.3459388985514,2015.2246366579395,1.656112436243041,0.1260674324201948,1.5329939629491465,1.7816965946813708,1.6542962035608046,2016.8789328614998,1480.7712351783289,0.12606743242019425,1480.6456510198907,1480.8943536516226,1480.7730514110115,1.656112436243041,0.1260674324201948,1.5329939629491465,1.7816965946813708,1.6542962035608046,1482.4273476145722,2032.2165314360434,0.12606743242019486,2032.0909472776048,2032.3396499093371,2032.2183476687255,1.656112436243041,0.1260674324201948,1.5329939629491465,1.7816965946813708,1.6542962035608046,2033.8726438722863
817,817,1.6557065660365606,1.5329455221496309,1.781101734858854,1803.262186603692,0.12587929562224312,1803.1365711683047,1803.3850684113488,1803.2640794802066,1.6558535187116203,0.1258792956222433,1.5329717110550465,1.7814689540990059,1.6539606421974598,1804.918040122404,2003.1683666278675,0.1258792956222417,2003.0427511924802,2003.291248435524,2003.1702595043812,1.6558535187116203,0.1258792956222433,1.5329717110550465,1.7814689540990059,1.6539606421974598,2004.8242201465787,1482.4797364529022,0.12587929562224262,1482.3541210175154,1482.6026182605588,1482.4816293294166,1.6558535187116203,0.1258792956222433,1.5329717110550465,1.7814689540990059,1.6539606421974598,1484.135589971614,2041.5677421662926,0.12587929562224354,2041.4421267309056,2041.6906239739492,2041.569635042807,1.6558535187116203,0.1258792956222433,1.5329717110550465,1.7814689540990059,1.6539606421974598,2043.2235956850045
818,818,1.6554524796085497,1.5329255939873765,1.7809807353699898,1818.189112100054,0.1256936791408143,1818.0634425867734,1818.311752253477,1818.1910348061026,1.6555977731391622,0.12569367914081436,1.5329576197167574,1.7812672864194354,1.6536750670905307,1819.8447098731933,1987.3606404313755,0.12569367914081292,1987.234970918095,1987.4832805847973,1987.362563137424,1.6555977731391622,0.12569367914081436,1.5329576197167574,1.7812672864194354,1.6536750670905307,1989.0162382045144,1491.6895168543138,0.12569367914081364,1491.563847341034,1491.812157007737,1491.6914395603628,1.6555977731391622,0.12569367914081436,1.5329576197167574,1.7812672864194354,1.6536750670905307,1493.3451146274533,2057.185309383984,0.1256936791408148,2057.0596398707034,2057.307949537406,2057.187232090032,1.6555977731391622,0.12569367914081436,1.5329576197167574,1.7812672864194354,1.6536750670905307,2058.8409071571227
819,819,1.655201580716957,1.5329083486714492,1.7809408863718483,1839.0902568046286,0.1255104665510593,1838.9645173247682,1839.2126424085025,1839.0921669597187,1.6553451891835846,0.12551046655105913,1.5329595853100564,1.7810846690438882,1.6534350340937607,1840.745601993812,1969.5914180786401,0.1255104665510579,1969.4656785987795,1969.7138036825133,1969.5933282337296,1.6553451891835846,0.12551046655105913,1.5329595853100564,1.7810846690438882,1.6534350340937607,1971.246763267824,1507.386497771905,0.12551046655105846,1507.260758292045,1507.508883375779,1507.3884079269953,1.6553451891835846,0.12551046655105913,1.5329595853100564,1.7810846690438882,1.6534350340937607,1509.0418429610888,2077.400809556515,0.1255104665510598,2077.275070076654,2077.523195160388,2077.4027197116047,1.6553451891835846,0.12551046655105913,1.5329595853100564,1.7810846690438882,1.6534350340937607,2079.0561547456987
820,820,1.6549538086680138,1.5328931154704242,1.7809032643930072,1863.4513299946,0.12532954548175568,1863.3255114595536,1863.5734379434302,1863.453192058703,1.6550957604935943,0.12532954548175526,1.5329878116632658,1.7809142955396111,1.6532336963900038,1865.1064257550934,1952.9188601418784,0.1253295454817543,1952.793041606832,1953.0409680907087,1952.9207222059815,1.6550957604935943,0.12532954548175526,1.5329878116632658,1.7809142955396111,1.6532336963900038,1954.5739559023716,1528.4852683060053,0.12532954548175462,1528.35944977096,1528.6073762548365,1528.4871303701098,1.6550957604935943,0.12532954548175526,1.5329878116632658,1.7809142955396111,1.6532336963900038,1530.1403640664996,2099.2911986361296,0.12532954548175618,2099.1653801010834,2099.41330658496,2099.2930607002336,1.6550957604935943,0.12532954548175526,1.5329878116632658,1.7809142955396111,1.6532336963900038,2100.9462943966228
821,821,1.6547091297162115,1.5328810439846716,1.7808648640803737,1888.786280420256,0.12515080835662065,1888.6603806440107,1888.9080798744726,1888.788067270536,1.6548494842063557,0.12515080835661996,1.5330500299899623,1.7807492604520236,1.6530626339261247,1890.4411299044625,1938.9115480086734,0.12515080835661924,1938.785648232428,1939.0333474628894,1938.9133348589532,1.6548494842063557,0.12515080835661996,1.5330500299899623,1.7807492604520236,1.6530626339261247,1940.56639749288,1554.1540837600712,0.12515080835661946,1554.0281839838258,1554.2758832142874,1554.1558706103515,1.6548494842063557,0.12515080835661996,1.5330500299899623,1.7807492604520236,1.6530626339261247,1555.8089332442776,2119.987512957636,0.1251508083566211,2119.8616131813897,2120.109312411852,2119.989299807916,1.6548494842063557,0.12515080835661996,1.5330500299899623,1.7807492604520236,1.6530626339261247,2121.642362441841
822,822,1.6544675628439485,1.5328706970725454,1.780827466310906,1913.2143425329307,0.1249741533461838,1913.0883655363602,1913.3358016044144,1913.216033410864,1.654606359459841,0.12497415334618288,1.5331472879759145,1.7805833560302342,1.6529154815265577,1914.8689488923899,1927.9816904725353,0.12497415334618235,1927.8557134759646,1928.1031495440188,1927.9833813504683,1.654606359459841,0.12497415334618288,1.5331472879759145,1.7805833560302342,1.6529154815265577,1929.6362968319947,1583.701983846023,0.12497415334618255,1583.576006849453,1583.8234429175077,1583.7036747239565,1.654606359459841,0.12497415334618288,1.5331472879759145,1.7805833560302342,1.6529154815265577,1585.3565902054834,2137.423990415563,0.12497415334618413,2137.298013418993,2137.5454494870464,2137.4256812934964,1.654606359459841,0.12497415334618288,1.5331472879759145,1.7805833560302342,1.6529154815265577,2139.0785967750226
823,823,1.6542290773931172,1.5328629369342843,1.7807256281521389,1935.4634559637848,0.12479948482615895,1935.3374101601728,1935.5845459217014,1935.4650337402368,1.6543663849989318,0.1247994848261579,1.5332764270825658,1.7804121886114306,1.652788608547087,1937.1178223487839,1921.1537232988812,0.12479948482615745,1921.0276774952688,1921.2748132567974,1921.155301075333,1.6543663849989318,0.1247994848261579,1.5332764270825658,1.7804121886114306,1.652788608547087,1922.80808968388,1615.4039864109927,0.12479948482615764,1615.2779406073807,1615.5250763689096,1615.4055641874452,1.6543663849989318,0.1247994848261579,1.5332764270825658,1.7804121886114306,1.652788608547087,1617.058352795992,2150.76106373975,0.12479948482615905,2150.635017936138,2150.8821536976666,2150.762641516202,1.6543663849989318,0.1247994848261579,1.5332764270825658,1.7804121886114306,1.652788608547087,2152.415430124749
824,824,1.6539936438249956,1.532856997101912,1.7798963370575491,1954.5637288341336,0.12462671385736107,1954.4376253235214,1954.6844246457485,1954.5651791997586,1.6541295582256352,0.12462671385735995,1.533433746610606,1.7802330688373031,1.6526791926009308,1956.2178583923594,1919.1577217198999,0.12462671385735954,1919.0316182092874,1919.2784175315146,1919.159172085524,1.6541295582256352,0.12462671385735995,1.533433746610606,1.7802330688373031,1.6526791926009308,1920.811851278125,1645.8443334393194,0.1246267138573598,1645.7182299287078,1645.965029250935,1645.8457838049444,1.6541295582256352,0.12462671385735995,1.533433746610606,1.7802330688373031,1.6526791926009308,1647.4984629975454,2159.3851284024754,0.12462671385736095,2159.259024891863,2159.50582421409,2159.3865787680998,1.6541295582256352,0.12462671385735995,1.533433746610606,1.7802330688373031,1.6526791926009308,2161.0392579607005
825,825,1.6537613008033016,1.53329564856179,1.7797867655620812,1969.315408387569,0.12445575879410622,1969.1892596230161,1969.4356902149866,1969.3167203777843,1.6538958747114276,0.12445575879410505,1.53361404729417,1.7800446392647813,1.652583884496069,1970.969304262281,1921.056914497778,0.12445575879410466,1920.9307657332245,1921.1771963251954,1921.058226487993,1.6538958747114276,0.12445575879410505,1.53361404729417,1.7800446392647813,1.652583884496069,1922.7108103724893,1671.2561420846878,0.12445575879410492,1671.1299933201349,1671.3764239121053,1671.2574540749035,1.6538958747114276,0.12445575879410505,1.53361404729417,1.7800446392647813,1.652583884496069,1672.9100379593995,2162.735206192276,0.12445575879410588,2162.6090574277223,2162.855488019693,2162.736518182491,1.6538958747114276,0.12445575879410505,1.53361404729417,1.7800446392647813,1.652583884496069,2164.389102066987
826,826,1.6535324722586482,1.5340170421519363,1.7796792029498778,1977.591122858292,0.12428654561287872,1977.4649424879356,1977.7109797735034,1977.592288703644,1.6536653269822288,0.1242865456128775,1.5338084117710509,1.7798456973390548,1.652499481630334,1979.244788185274,1925.5472354460019,0.12428654561287712,1925.4210550756447,1925.6670923612128,1925.5484012913541,1.6536653269822288,0.1242865456128775,1.5338084117710509,1.7798456973390548,1.652499481630334,1927.2009007729846,1689.6094985226405,0.12428654561287746,1689.483318152284,1689.7293554378518,1689.610664367993,1.6536653269822288,0.1242865456128775,1.5338084117710509,1.7798456973390548,1.652499481630334,1691.2631638496232,2160.7334049071437,0.12428654561287815,2160.6072245367873,2160.853261822355,2160.7345707524955,1.6536653269822288,0.1242865456128775,1.5338084117710509,1.7798456973390548,1.652499481630334,2162.3870702341255
827,827,1.6533068280853898,1.5347334035710976,1.7795727590709205,1977.9309366881187,0.12411900789842192,1977.804737903951,1978.0503726155332,1977.9319512497373,1.6534379033836868,0.12411900789842067,1.53400197596903,1.7796366875508485,1.6524233417644656,1979.5843745915015,1931.8640705086027,0.12411900789842033,1931.737871724435,1931.9835064360173,1931.8650850702213,1.6534379033836868,0.12411900789842067,1.53400197596903,1.7796366875508485,1.6524233417644656,1933.517508411986,1700.0354858933429,0.12411900789842065,1699.909287109176,1700.154921820758,1700.0365004549624,1.6534379033836868,0.12411900789842067,1.53400197596903,1.7796366875508485,1.6524233417644656,1701.688923796727,2153.29556222261,0.1241190078984212,2153.1693634384424,2153.414998150024,2153.2965767842284,1.6534379033836868,0.12411900789842067,1.53400197596903,1.7796366875508485,1.6524233417644656,2154.949000125993
828,828,1.6530843633588082,1.535348187401472,1.779467656158689,1972.441862562479,0.1239530867188629,1972.315656569113,1972.560900993888,1972.4427240334808,1.6532135873613216,0.1239530867188615,1.5341751559520975,1.7794195807270157,1.652352116359057,1974.0950761498398,1938.8785330824026,0.12395308671886125,1938.752327089037,1938.9975715138119,1938.8793945534048,1.6532135873613216,0.1239530867188615,1.5341751559520975,1.7794195807270157,1.652352116359057,1940.531746669764,1702.0497991055402,0.12395308671886154,1701.9235931121748,1702.1688375369495,1702.0506605765427,1.6532135873613216,0.1239530867188615,1.5341751559520975,1.7794195807270157,1.652352116359057,1703.7030126929017,2141.2608169820387,0.12395308671886204,2141.1346109886717,2141.379855413448,2141.26167845304,1.6532135873613216,0.1239530867188615,1.5341751559520975,1.7794195807270157,1.652352116359057,2142.9140305693995
829,829,1.6528650192429155,1.5347811728916898,1.7790381889865878,1964.951294524028,0.12378873051623815,1964.8250908524149,1965.0699775312692,1964.95200415846,1.6529923577968244,0.12378873051623647,1.5343093505544243,1.7791960294086009,1.6522827233640296,1966.604286881824,1945.641395292465,0.1237887305162364,1945.5151916208529,1945.7600782997076,1945.6421049268972,1.6529923577968244,0.12378873051623647,1.5343093505544243,1.7791960294086009,1.6522827233640296,1947.2943876502616,1695.9612930831695,0.1237887305162367,1695.8350894115579,1696.0799760904124,1695.962002717603,1.6529923577968244,0.12378873051623647,1.5343093505544243,1.7791960294086009,1.6522827233640296,1697.6142854409668,2126.3099150699795,0.12378873051623725,2126.183711398367,2126.428598077221,2126.310624704412,1.6529923577968244,0.12378873051623647,1.5343093505544243,1.7791960294086009,1.6522827233640296,2127.962907427776
830,830,1.6526486592691811,1.5342184909908696,1.7789615808040566,1957.5316375284754,0.12362589492680286,1957.405444212144,1957.650021303693,1957.5321975548725,1.6527741899187514,0.12362589492680075,1.5343904147006031,1.7789675062494976,1.6522141635214491,1959.1844117183932,1952.2557174544904,0.12362589492680096,1952.1295241381592,1952.374101229708,1952.2562774808875,1.6527741899187514,0.12362589492680075,1.5343904147006031,1.7789675062494976,1.6522141635214491,1953.908491644409,1683.371386712607,0.1236258949268012,1683.2451933962766,1683.4897704878256,1683.371946739005,1.6527741899187514,0.12362589492680075,1.5343904147006031,1.7789675062494976,1.6522141635214491,1685.0241609025259,2109.6961113515254,0.12362589492680187,2109.569918035194,2109.8144951267427,2109.696671377922,1.6527741899187514,0.12362589492680075,1.5343904147006031,1.7789675062494976,1.6522141635214491,2111.3488855414435
831,831,1.6524351577890457,1.5345660308364808,1.7786988698156336,1951.1682628279646,0.12346454302139398,1951.0420870047333,1951.2864131318124,1951.168675980139,1.6525590563822643,0.12346454302139145,1.5344087525339642,1.7787348796131277,1.6521459042078368,1952.8208218843465,1960.1387039594185,0.1234645430213919,1960.0125281361875,1960.2568542632666,1960.1391171115927,1.6525590563822643,0.12346454302139145,1.5344087525339642,1.7787348796131277,1.6521459042078368,1961.7912630158005,1667.076893431318,0.12346454302139208,1666.9507176080874,1667.1950437351666,1667.0773065834924,1.6525590563822643,0.12346454302139145,1.5344087525339642,1.7787348796131277,1.6521459042078368,1668.7294524877004,2092.36048288913,0.123464543021393,2092.2343070658985,2092.4786331929777,2092.360896041304,1.6525590563822643,0.12346454302139145,1.5344087525339642,1.7787348796131277,1.6521459042078368,2094.013041945512
832,832,1.6522246344490643,1.5351731676844218,1.77842852813391,1947.2917846633397,0.12330464554099993,1947.1656333515243,1947.4097733348126,1947.2920560040732,1.6523469289785837,0.12330464554099692,1.5343582575061705,1.7784982407942709,1.6520755882452622,1948.9441315923184,1970.4849839555554,0.12330464554099768,1970.35883264374,1970.6029726270278,1970.4852552962884,1.6523469289785837,0.12330464554099692,1.5343582575061705,1.7784982407942709,1.6520755882452622,1972.1373308845334,1649.606034723705,0.12330464554099775,1649.4798834118897,1649.724023395178,1649.6063060644387,1.6523469289785837,0.12330464554099692,1.5343582575061705,1.7784982407942709,1.6520755882452622,1651.258381652684,2075.0727444334907,0.123304645540999,2074.9465931216746,2075.1907331049633,2075.073015774224,1.6523469289785837,0.12330464554099692,1.5343582575061705,1.7784982407942709,1.6520755882452622,2076.7250913624694
833,833,1.6520170424442495,1.5350493033966714,1.77816122818554,1945.9174718517002,0.12314618106606842,1945.7913527265584,1946.0353733047439,1945.9176146063194,1.6521377805784059,0.12314618106606502,1.5342363275350868,1.7782569057205513,1.6519950259597964,1947.5696096322783,1982.462051996199,0.123146181066066,1982.335932871057,1982.5799534492426,1982.4621947508176,1.6521377805784059,0.12314618106606502,1.5342363275350868,1.7782569057205513,1.6519950259597964,1984.1141897767773,1632.33841968479,0.12314618106606595,1632.2123005596475,1632.4563211378334,1632.3385624394086,1.6521377805784059,0.12314618106606502,1.5342363275350868,1.7782569057205513,1.6519950259597964,1633.9905574653687,2058.337999439856,0.12314618106606755,2058.211880314713,2058.4559008928986,2058.3381421944737,1.6521377805784059,0.12314618106606502,1.5342363275350868,1.7782569057205513,1.6519950259597964,2059.9901372204336
