,pred,pred_high,pred_low,dif14,sigma_dif14,dif14_high,dif14_low,dif14_median,match14,sigma_match14,match14_high,match14_low,match14_median,spectrum14
131,133.20083188009772,8.05844418070515,247.70616607603677,2808.7660058611946,237.30767132276955,2687.78884928789,2938.3333581989255,2908.51757636747,137.95471075339,237.30767132276955,8.387358415659017,258.93186732669477,38.20314024711473,2946.720716614585
132,124.82965290182516,7.408090312817224,229.4312250202842,2876.609979462313,228.08115650586808,2766.862455010141,2998.083170346928,2971.8076126362894,129.212632228223,228.0811565058681,7.739441343606535,238.96015668039405,34.0149990542457,3005.822611690535
133,117.16871982080022,6.811317725173239,212.59830999804183,2892.6950140477984,219.27557246461953,2792.4913262651344,3006.7430628637508,2983.2826707076324,121.17744096156915,219.27557246461953,7.129392145615224,221.38112874423183,30.58978430173393,3013.8724550093657
134,110.08740324728547,6.303428479857205,196.97438374356815,2861.7954117160407,210.86356286162638,2770.474915294304,2968.980926422287,2947.8691958510854,113.77373582133886,210.86356286162638,6.58822111509166,205.09423224307477,27.69995168629344,2975.5691475373787
135,103.4805792117084,5.929874208187085,182.3693482043475,2809.244739670342,202.79781645401803,2726.6927944343906,2910.015672488262,2891.099822809424,106.91689354560644,202.79781645401803,6.14596072768679,189.46883878155774,25.06181040652431,2916.1616332159483
136,97.36095283192928,5.63406965544704,165.27630338438584,2772.7238455487777,195.05404360441474,2699.3351910035462,2867.4766644390993,2850.554835810342,100.5494199613054,195.05404360441472,5.796601070984119,173.93807450653702,22.71842969974137,2873.2732655100835
137,91.68507744805015,5.36637282924204,151.5052153607492,2798.059990667158,187.6329263336038,2733.3652905901768,2887.192618180951,2871.867151002079,94.64015159043889,187.6329263336038,5.50752407664633,159.33485166742003,20.832991255518746,2892.7001422575972
138,86.41305838636433,5.123412081938166,141.24368656337396,2881.0548915681607,180.53629550653937,2823.1422803416663,2964.9654225755125,2950.9069721254928,89.16149015867352,180.53629550653935,5.250959151321537,147.074101385168,19.309409601341144,2970.216381726834
139,81.5506779839181,4.8996142784446315,132.53531656182187,2976.649001085878,173.7606585876474,2923.5606032396486,3055.724360835646,3042.794769319452,84.08462881052465,173.76065858764744,5.009269060755622,137.17302665675334,17.938860576949857,3060.7336298964015
140,77.02224179291713,4.6404149303538516,124.32539461908236,3056.9809142722884,167.2829012036658,3007.979752727827,3131.5822031173125,3119.7240181106768,79.37011773097673,167.2829012036658,4.768828885951531,128.3712792754375,16.627013892587975,3136.351032003264
141,72.76521522607958,4.408037187570507,115.18954438622438,3111.5817243315983,161.06535060253546,3066.825729678344,3182.021260886745,3171.1956535716085,74.9709286382052,161.0653506025355,4.531392083057589,119.72692329145849,15.356999398194153,3186.5526529698022
142,68.7954044142731,4.200691676962508,106.75858798282358,3126.264813109034,155.08971050969382,3085.940880757941,3192.8105388092868,3182.956747003287,70.85653717460256,155.08971050969382,4.310811474350365,111.18046952569622,14.164603280349839,3197.1213502836367
143,65.08996416580872,4.0149651689517585,99.11628635747101,3082.1504277633794,149.35781573588685,3045.9246401204246,3145.0498947763713,3136.055119366025,67.01287517756872,149.35781573588685,4.113408164577411,103.23866282052394,13.108183574923565,3149.1633029409486
144,61.6280593875545,3.8479950480049783,92.86501923676208,3014.331924309696,143.86636403222076,2981.6217996268215,3073.81930643756,3065.5565873174796,63.423713355577114,143.86636403222073,3.936331227714169,96.13383803845262,12.199050347794522,3077.7556376652738
145,58.39080416222954,3.6973715685514392,86.25881575109202,3031.492171357959,138.61023741079288,3001.8831548947396,3087.787464750136,3080.164561141904,60.07247191763056,138.61023741079288,3.777178525454275,89.68148838085098,11.400082133686615,3091.5646432755902
146,55.38506214214263,3.5629291446643,80.87277169629456,3166.1591123025237,133.58793866667202,3139.355725165081,3219.4712078825005,3212.423410602867,56.94609602879833,133.58793866667202,3.6340004488236985,83.74948316624307,10.681797728457035,3223.1052083313243
147,52.56867744575083,3.440165194204138,75.59575750366375,3319.5471326161546,128.78425671099998,3295.4956677097975,3370.0671038570053,3363.5374411052585,54.02437738816292,128.78425671099998,3.5044061473131576,78.0758422945209,10.034068899060255,3373.5715100043185
148,49.90670360685973,3.326410528595165,69.06335887741807,3415.6275728048045,124.17289225639378,3394.6041304288788,3463.523376549155,3457.4649341784907,51.281823090817525,124.17289225639378,3.3860193464675494,72.30526546674342,9.444461717132176,3466.9093958956223
149,47.40966514729997,3.2234117897658368,63.61056088402997,3417.9288605293036,119.74026871398908,3399.999688778349,3463.3533705182062,3457.7344900809735,48.70211457523587,119.74026871398908,3.2776045863320182,66.63128632618957,8.896485023565582,3466.6309751045383
150,45.06557320853085,3.1291469461176873,59.20792842474891,3311.74881064795,115.48690873124438,3296.425139863995,3354.848621106401,3349.647972209903,46.27837227834804,115.4869087312444,3.178561819895345,61.60204306230155,8.379210716394013,3358.0271829262965
151,42.86342695399547,3.042664184779865,55.15023281696661,3202.9594893584585,111.41020849818659,3189.6912474204373,3243.873288378279,3239.072043118522,44.00236712563673,111.41020849818659,3.088568105814642,57.270609063656416,7.889813365572166,3246.9618564840935
152,40.793343522420514,2.9676656642119554,51.40990639165136,3177.6454419786646,107.50679223460911,3166.143188127804,3216.5028861040164,3212.0752985945037,41.86575794200768,107.50679223460911,3.0083138166550647,53.36801179286772,7.435901326167871,3219.511199920672
153,38.86162869308263,2.903968500591592,47.98856643837014,3148.274682724217,103.77577723826803,3138.3570249155496,3185.199706609521,3181.1060684291515,39.862182843520486,103.77577723826803,2.937158958216899,49.779840652187566,7.03079713858612,3188.1368655677375
154,37.042613200128855,2.838679884639288,44.831497752540855,3039.554288574197,100.20574622727527,3031.0576833303053,3074.6635507769247,3070.858793215027,37.98031699645529,100.20574622727526,2.8710547937282334,46.476922240347456,6.675812355625224,3077.5346055706523
155,35.314926904199275,2.773033332358032,41.89417943472271,2936.514010467825,96.77705129313667,2929.3657652766797,2969.9124029175036,2966.358637776926,36.2051718827985,96.77705129313667,2.8067794331206297,43.35341707394424,6.360544573697581,2972.7191823506237
156,33.68695685244672,2.7144223381016115,38.66893599198305,2906.296739516617,93.47994950145296,2900.582032659388,2938.0789607284496,2934.7433463924303,34.52758616123683,93.47994950145296,2.7453649494042542,40.242293018465766,6.080979285423392,2940.824325677854
157,32.15207039889341,2.660622055273475,35.44749567284597,2929.45978821022,90.31535285009096,2925.1543384278593,2959.7166136365076,2956.569680848544,32.94440552446239,90.31535285009096,2.6875800981743865,37.24985530682282,5.834512886137945,2962.4041937346824
158,30.704219818891175,2.6024300401118508,33.60896849409719,2981.5950039565573,87.28469796292246,2978.3101169947395,3010.415565366259,3007.435173596905,31.452917282807714,87.28469796292246,2.6323558731056846,34.73780424462555,5.612747642460679,3013.047921239365
159,29.348586499740296,2.5546344303817965,31.904006579261804,3019.0196635812895,84.38727399968191,3016.280984960655,3046.4882096566425,3043.661394055645,30.04951164224196,84.38727399968191,2.580965566888415,32.78819026287561,5.407781167886622,3049.069175223531
160,28.067950473049116,2.5140501683905296,30.29488248234016,3020.231698479719,81.61417261156066,3017.8761111682843,3046.4241552202966,3043.74673302919,28.726987210880466,81.61417261156066,2.5345304703022085,31.08257452231432,5.211952661408897,3048.958685690599
161,26.847767116729315,2.467616176200369,28.46784803931432,3021.179704311625,78.95007478916312,3019.285047163018,3046.163996141307,3043.6362692376347,27.475450969376386,78.95007478916312,2.4911591396935546,29.370108117982582,5.018886043365991,3048.655155281001
162,25.694429260499327,2.4293906364602407,26.777266491536302,3051.879708343231,76.38733821954195,3050.5099680266026,3075.7187387874574,3073.3366989147316,26.289000593839305,76.38733821954195,2.4499701496127195,27.658740910467113,4.832010022338255,3078.16870893707
163,24.60378892534825,2.3935700983671726,25.21205936370666,3075.327788343632,73.92659012156217,3074.4657683473934,3098.0815595314266,3095.8326700538014,25.165889298060527,73.92659012156216,2.4121181102659883,26.027909294299096,4.661007587890798,3100.4936776416926
164,23.57187377416408,2.3599593092583167,23.762050785212747,3037.906253614955,71.56641389056028,3037.4922173487084,3059.632472060989,3057.5008089986536,24.10356979255738,71.56641389056028,2.377351346523358,24.517606058803405,4.509014408858614,3062.009823407512
165,22.595117880982595,2.3283837576977517,22.41791265687365,2969.9960072132467,69.30477529157166,2969.9758994423396,2990.7509663284936,2988.7226675029215,23.0993144371746,69.30477529157164,2.344355321927118,23.11942220808097,4.372654147498794,2993.0953216504204
166,21.677667264182674,2.2961028742999443,21.18093744387576,2943.6691782195553,67.14108680559049,2943.993973480365,2963.5080920924456,2961.5718316775774,22.151215048802875,67.14108680559049,2.3123011759114567,21.826419787991863,4.24856159077928,2965.8203932683564
167,20.808167816525692,2.264946001000188,20.032135071969172,2944.2301127309242,65.06865048821638,2944.8562133034634,2963.2042128429985,2961.353133537317,21.254854095177603,65.06865048821638,2.280753983102124,20.628753522636895,4.131833288782998,2965.4849668261
168,19.9770909218452,2.234326124097396,18.955925496719004,2910.6760645799673,63.07599563004119,2911.565426090834,2928.829939557014,2927.0620510358413,20.403913573730215,63.07599563004119,2.2500385966827587,19.51455206286257,4.017927117855392,2931.0799781536966
169,19.189244745346166,2.206082015154286,17.95562010919136,2852.970486935399,61.157404879594445,2854.0893209056567,2870.3444784529925,2868.65703185107,19.59475370447377,61.15740487959445,2.2207621868802647,18.475919734215797,3.9082087888022956,2872.565240639872
170,18.44200399991804,2.179500712643918,17.025195098081017,2806.108031294237,59.31332958805065,2807.425572904511,2822.7413014898157,2821.127277148683,18.826503580293277,59.31332958805066,2.1932333847135075,17.508961970018742,3.8072577258468105,2824.9345348745296
171,17.732880509596583,2.154455096361315,16.159150366976952,2780.2914586337292,57.54266805209482,2781.7798583001854,2796.2217408693814,2794.672627779253,18.09766869669271,57.54266805209482,2.1673864610391167,16.609269030235108,3.716499551167806,2798.3891273304207
172,17.059638993180958,2.130830136721716,15.352435328231698,2775.051737050982,55.84387493252664,2776.685958935525,2790.315285549252,2788.824103846035,17.406593758835477,55.84387493252664,2.143045260564032,15.772371874291174,3.6342269637812046,2792.4583308098163
173,16.42529308322383,2.108698079956776,14.606357561234448,2775.751907076876,54.2165221591495,2777.5094321541087,2790.383943137717,2788.947469241364,16.752173043071714,54.2165221591495,2.120136982229485,14.994647965837945,3.556610878582151,2792.5040801199466
174,15.82229211390054,2.0877712611339803,13.910003565964306,2813.3442816661145,52.6555868062037,2815.2051770647804,2827.3772591829074,2825.996405336663,16.13156886152359,52.6555868062037,2.0985913447292592,14.270673462856376,3.4794451909738218,2829.4758505276363
175,15.244215771343061,2.068220123009424,13.254325267226756,2886.6420919876905,51.15242572777841,2888.588964173574,2900.1034507570794,2898.780823022973,15.540612632267777,51.1524257277784,2.079253862878778,13.593740446384103,3.4018815969849103,2902.182704619958
176,14.694462780523379,2.056397513673934,12.641736210416278,2882.2092206789002,49.70270572166768,2884.22667540839,2895.12270717151,2893.8605659931172,14.97694332399769,49.70270572166768,2.063456831388628,12.959488594508672,3.325598009780493,2897.1861640028983
177,14.171409846664574,2.045153475996156,12.068967734307366,2745.0142180926346,48.30675767721035,2747.0883807749206,2757.4033949615496,2756.20318725989,14.440107198221646,48.30675767721034,2.0509303293080303,12.36594451593696,3.2511380309670197,2759.454325290857
178,13.673545864469514,2.034451259432449,11.5330270428612,2618.8811647978473,46.96517858823667,2620.9995882820162,2630.7716566675113,2629.63276154497,13.929767514330178,46.96517858823666,2.039275644667905,11.811344030162607,3.178170767208771,2632.810932312179
179,13.203241396953521,2.0193958179856204,11.035127568551863,2632.672693218892,45.67764940139213,2634.8243188136294,2644.0919066802408,2643.010177290324,13.445255650161988,45.67764940139213,2.0260421888143805,11.293630055425929,3.1077715787317945,2646.1179488690555
180,12.755031453964989,2.0023160936722317,10.568311223447305,2716.7078834225667,44.440194191602366,2718.8829729478166,2727.6818121205006,2726.6517830410357,12.984596472615237,44.44019419160238,2.010667774681827,10.809506947365588,3.040696854147096,2729.6924798951823
181,12.324236258830037,1.9858989606529127,10.126763000200636,2757.9123762207864,43.24594975379641,2760.102407110374,2768.4628822698546,2767.4809104595297,12.544810371197071,43.24594975379641,1.99430432212917,10.354779481609675,2.976276132454255,2770.4571865919843
182,11.91348392881765,1.9702432580954568,9.712352935183633,2752.4297786943903,42.091451985262395,2754.6272380944656,2762.575451065858,2761.639426761836,12.124246496710825,42.09145198526239,1.9785741252427962,9.926787096635207,2.914598429264412,2764.5540251911007
183,11.521665111127092,1.9574659820951719,9.323115180387155,2719.9438939435117,40.97693125065026,2722.1421179443732,2729.7018030684226,2728.808996477136,11.72266669779181,40.976931250650246,1.9647575728810254,9.524442696929896,2.8575641641672265,2731.6665606413035
184,11.14776012596968,1.9483441072755932,8.95724928425628,2644.1984543792264,39.90171267355668,2646.391574220043,2653.5845140840156,2652.7320187315327,11.339532399049055,39.901712673556666,1.953472694260269,9.146412558233159,2.8059680467427857,2655.537986778276
185,10.790817567618596,1.9396743821865856,8.613094591276978,2580.4776564908357,38.864880890211055,2582.6605662979896,2589.507743621427,2588.6933577837726,10.974226518419362,38.864880890211055,1.9441393878283917,8.791316711265583,2.7585252254827304,2591.4518830092557
186,10.452641909991874,1.9314942316658892,8.291692693890871,2601.687622426444,37.866196583136706,2603.855914968744,2610.378303530442,2609.599553243035,10.626387236556436,37.8661965831367,1.9357061325587148,8.458094694257102,2.7144564199650185,2612.314009663001
187,10.129401321973527,1.9237060451348893,7.988791198361912,2636.785393232287,36.902578442441,2638.935223643225,2645.1533605784903,2644.405966009246,10.294689769707325,36.902578442441,1.92672242350441,8.144859358769446,2.67411699274901,2647.080083001995
188,9.817768674050111,1.9091746899620248,7.700801212741113,2582.9491360494794,35.96868468205436,2585.0770927932244,2591.01005624699,2590.288987522587,9.977066523707814,35.968684682054366,1.9161463261974916,7.849109779962923,2.6372150506010006,2592.9262025731878
189,9.519720642633388,1.899258800227244,7.4291130348791174,2495.795646873709,35.06180574889637,2497.8974976308364,2503.562955985529,2502.865320905139,9.672396416294953,35.06180574889636,1.9050873044755323,7.570545659167639,2.60272238486544,2505.468043290004
190,9.234512363496727,1.8910268719130072,7.1815620710000285,2470.9642119151185,34.182113123225704,2473.0342388826366,2478.4493612208685,2477.7748139991695,9.380571169834862,34.182113123225704,1.8954218640849,7.310544202316832,2.5699690857838693,2480.344783084953
191,8.961462535665925,1.8831300478607609,6.947549561966885,2488.0148633963036,33.329087385552,2490.0479934612304,2495.228808381141,2494.5774790339374,9.101258883867981,33.329087385551986,1.887313899030452,7.068128818941086,2.538643246233815,2497.116122280171
192,8.699926577411427,1.8766017731939468,6.72585308675498,2484.271216467828,32.50206172138719,2486.2650599370177,2491.225162724026,2490.596968317046,8.834071143341108,32.502061721387186,1.8801248871434244,6.840227674152058,2.5083192941229635,2493.1052876111694
193,8.451309961214955,1.8705789215401696,6.517357484522863,2478.1824716319243,31.700923576034732,2480.13639691505,2484.8876030352462,2484.2829351746727,8.578825214392491,31.700923576034725,1.8736938110707053,6.62489993126628,2.4783616716437766,2486.761296846317
194,8.21297967555439,1.8647993172661512,6.319501289032295,2541.4804350978916,30.923271191308327,2543.3940159342474,2547.947429380356,2547.3663590384986,8.334647938999233,30.923271191308316,1.8676536565340311,6.421067102642524,2.4487239983912126,2549.8150830368904
195,7.9824758102807625,1.8585198538806782,6.130092378104247,2658.1236073984446,30.164871046544405,2659.996420505184,2664.362385882045,2663.8032430245544,8.100090837203975,30.16487104654439,1.8613123536022997,6.227277730464045,2.420455211093458,2666.2236982356476
196,7.761245035513824,1.8502276554597108,5.950188121196662,2694.3832287389423,29.423611528925505,2696.2149007993744,2700.403448618995,2699.8629218649376,7.874358509235917,29.4236115289255,1.8541386291823738,6.042686448802956,2.3946653832398295,2702.2575872481775
197,7.548817492800148,1.8422468080611236,5.779203680420366,2600.8998236809753,28.69972038088045,2602.690137138719,2606.7106881217,2606.186354380219,7.657399750595857,28.699720380880446,1.8465353098705388,5.8670862928514635,2.370869051351363,2608.5572234315705
198,7.344725246908668,1.8361115231076,5.616596462828431,2514.166513747306,27.99365184896538,2515.9146469150205,2519.776248499304,2519.268600598924,7.449232853845074,27.993651848965385,1.8394981018476957,5.7010996861310295,2.3471460022277895,2521.6157466011523
199,7.150109169676984,1.8304385201909867,5.4687646501239096,2532.198626845993,27.305477831538617,2533.898813768221,2537.615004064952,2537.126049705008,7.249746256260205,27.30547783153862,1.8333690373032292,5.549559334034265,2.3223233972473576,2539.448373102255
200,6.962870073200315,1.824983538900292,5.355932734544439,2564.444021995817,26.63330588520202,2566.084631879799,2569.6747691004502,2569.2052800305873,7.058274214679782,26.63330588520202,1.827527110047722,5.417664330698873,2.297016179910597,2571.5022962104977
201,6.7811674339736525,1.8179796819943608,5.246565242390687,2521.5791499936727,25.97364887727197,2523.1570200423666,2526.6313003476503,2526.1806338532724,6.873717090841142,25.97364887727197,1.8215667368632393,5.29584704214702,2.2722332312409916,2528.4528670845134
202,6.606217621316793,1.8131406812358928,5.094644476024967,2458.0573919778712,25.3248474773442,2459.5920362277193,2462.936848875389,2462.5045425242038,6.695511559232743,25.3248474773442,1.8160546617146127,5.160867309384016,2.2483610128997364,2464.7529035371035
203,6.437677618310654,1.809714915943364,4.914815411411829,2422.2516367152894,24.68728410527467,2423.7664290279117,2426.963865429338,2426.5499097578877,6.523674768525117,24.687284105274674,1.8114460544769415,5.008882455903482,2.2254017259268104,2428.775311483815
204,6.275225571136693,1.805008016026484,4.792942505494767,2357.744054529252,24.06089567956248,2359.237475949449,2362.294937704966,2361.898377875038,6.358092183631591,24.06089567956248,1.8072090079180105,4.864670763434783,2.203768837845872,2364.102146712884
205,6.11855698099137,1.8004790537980515,4.691203675327573,2248.4917749150395,23.44559638072451,2249.9447786084834,2252.8875969824408,2252.5059871843773,6.198618592494547,23.44559638072451,1.8027965250935392,4.745614899051052,2.184406323156758,2254.6903935075347
206,5.968603912927266,1.7961555944349905,4.594959537491998,2210.958293946528,22.841760973726338,2212.359125388356,2215.2051464583983,2214.835803325892,6.045220491510498,22.841760973726338,1.7983679796407064,4.644389049682672,2.167711112146789,2217.0035144380386
207,5.823802796640406,1.7919931790229984,4.502681455724134,2328.013498683147,22.248044844489606,2329.3611479561846,2332.116820804381,2331.7580911797136,5.897435564015409,22.248044844489606,1.7941134427821548,4.54978629097903,2.152843067449442,2333.910934247163
208,5.682766078338472,1.787952331915538,4.4134258716091415,2502.5827910616727,21.66169401065084,2503.8782828624403,2506.5472418899035,2506.1985000163177,5.7544612170406975,21.661694010650844,1.7900103888104308,4.458969416273358,2.1387522623962134,2508.3372522787135
209,5.546480218879054,1.784062233918419,4.327774237954075,2568.5828278895724,21.081566880884218,2569.8284805392645,2572.412743581426,2572.074116227025,5.615907868297552,21.08156688088422,1.7859921764445914,4.370255218606328,2.124619530846135,2574.198735757871
210,5.414739819577229,1.7799120753498645,4.236023395833658,2499.957293823055,20.508339635600866,2501.158024780681,2503.6570825213876,2503.3296505122257,5.481835533707074,20.508339635600876,1.7820468353751533,4.28110457608133,2.10947884453701,2505.4391293567624
211,5.287321866194774,1.7764538312516531,4.144624581668574,2434.017834145087,19.9423112767829,2435.1790781793516,2437.5920201424374,2437.2766649883292,5.352197867821645,19.942311276782906,1.7780118704715056,4.190953833557093,2.093367024579466,2439.370032012909
212,5.1640261386587,1.7710657057008392,4.057431339379484,2449.713609035835,19.383791197778052,2450.838283580926,2453.1669128514686,2452.8626266508527,5.226923507068472,19.38379119777806,1.7736196914344353,4.102248961976721,2.077905892050374,2454.940532542903
213,5.045649685802033,1.7665938546059967,3.974867774726708,2489.50437054797,18.833517982171607,2490.593103545406,2492.841258477636,2492.546084841877,5.1060318389263495,18.833517982171617,1.7691439092600283,4.0172988414899935,2.0643175450188584,2494.610402386896
214,4.930993292998242,1.7634787886243244,3.8959908327484865,2515.644980815239,18.29066004517144,2516.697848867992,2518.8689463634364,2518.5822169819753,4.989202935553344,18.290660045171446,1.7652373873551948,3.9363348827996307,2.0519667688162726,2520.6341837507916
215,4.818995044424683,1.7604618628923163,3.8199800997475886,2551.99045282077,17.75308907879741,2553.007450907384,2555.10440904262,2554.826647914691,4.875841281673423,17.753089078797412,1.7618850598231492,3.8588431950596114,2.039646187752229,2556.866294102443
216,4.710468418598261,1.7567298068075816,3.747309741756177,2582.985498984094,17.22014411521418,2583.965726418167,2585.99265587078,2585.724239973221,4.765672532893178,17.22014411521418,1.7585156462076883,3.785445098821242,2.02693154376699,2587.751171516988
217,4.605277872776055,1.753132630609152,3.684325219636767,2590.6549752609194,16.69282603722504,2591.5951919612107,2593.558785871575,2593.299719295109,4.658778234108376,16.692826037225043,1.7549676234533005,3.7185615338176854,2.0140341999197924,2595.3137534950283
218,4.503300528291214,1.7496640017334626,3.6315110165643274,2568.3216869560097,16.17236439462244,2569.217330576548,2571.1255210342442,2570.875380945035,4.555271006334279,16.17236439462245,1.7514369280994773,3.6596273857959334,2.001577017309076,2572.876957962344
219,4.405214395983181,1.7463462240720145,3.5808948716804814,2491.1568997644627,15.659756423906774,2492.0053617106832,2493.8640587178143,2493.621659346427,4.455201229472019,15.659756423906781,1.7480422761210446,3.606739283251758,1.9904416475084776,2495.612100993935
220,4.310066216088052,1.7431465107702515,3.5319616550070374,2421.1252350044965,15.154522371249351,2421.9267472565784,2423.7388021628126,2423.502742277218,4.358341932938408,15.154522371249358,1.7447747746231113,3.556829680857921,1.980834660218149,2425.483576937436
221,4.2170571037434526,1.740034289553368,3.484250194543025,2446.8091154674125,14.654962457045986,2447.5648765197307,2449.3317427710267,2449.1017529631235,4.264251942812217,14.654962457045993,1.7416246391993155,3.5084908904953496,1.9716144471024464,2451.0733674102257
222,4.126903857810851,1.7370823322544804,3.4381026159908123,2558.363885488211,14.160728079931076,2559.0750366520615,2560.797983349125,2560.575056142363,4.1727506194298,14.160728079931081,1.7386527585164913,3.4615994555802896,1.9615799652784731,2562.5366361076412
223,4.039467521108911,1.7346535403824437,3.3934523763522546,2688.542620319554,13.672998754045285,2689.2103629316734,2690.8906587542683,2690.6753038713678,4.083925272002468,13.672998754045285,1.7358868372889362,3.4161826598838143,1.951241720189254,2692.6265455915573
224,3.954665944729443,1.7318383517907476,3.3502365899641235,2757.8132922728096,13.19260867991753,2758.438844509319,2760.077839260335,2759.869025222571,3.997784731871296,13.192608679917527,1.7332377443463365,3.372232495362101,1.9420517821106906,2761.811077004681
225,3.87242509725281,1.7293502115686619,3.3083940330091752,2717.650189716422,12.720356664516618,2718.2347913232115,2719.8337945099142,2719.630178332103,3.9143336826911956,12.720356664516617,1.7307288891988484,3.329732075902072,1.9343450670107436,2721.564523399113
226,3.793326712512306,1.7275090521357728,3.2681939822616464,2667.870650169071,12.257353422921925,2668.415597823142,2669.9759357967655,2669.777292062995,3.8336407304340083,12.257353422921923,1.7283551027389115,3.2886930763625397,1.926998836509467,2671.7042908995045
227,3.716620194716894,1.7244816141835042,3.2292391137438976,2698.4922773114845,11.803349309400684,2698.998812329733,2700.5219837430363,2700.328994724385,3.755543575725701,11.803349309400682,1.725837144173575,3.2490085574768974,1.918826162824752,2702.24782088721
228,3.6416472523277936,1.7214957884941675,3.191152063401212,2725.263129771467,11.356977491820132,2725.7329983773134,2727.219746689594,2727.0331214338726,3.6796932899047032,11.35697749182013,1.7230763717776982,3.20982468405856,1.9097016274990772,2728.9428230613717
229,3.56898979491306,1.719102739797124,3.1495133046070354,2690.5857636298106,10.918063992354945,2691.0216918295373,2692.4713232562754,2692.291334449046,3.605951370679991,10.918063992354943,1.7203917442148748,3.1700231709530833,1.9003805514439747,2694.19171500049
230,3.498596176866328,1.7167861061752916,3.109186596787101,2647.341163425308,10.487770575204742,2647.7458704611463,2649.1576318077673,2648.9841983320166,3.53441203620834,10.487770575204744,1.717943653749128,3.129705000370166,1.8913771294999644,2650.8755754615163
231,3.4304182096388125,1.7143874912264463,3.0701170015628523,2615.0138235224463,10.066908207782742,2615.3893127047886,2616.7634410007063,2616.5963877432123,3.4651125527379008,10.066908207782747,1.7154950744782378,3.089623370396115,1.8825483319719767,2618.4789360751847
232,3.3644050139787565,1.7114071348944735,3.0295845811665583,2568.6587370095667,9.656203390561878,2569.0062246891785,2570.3439511499755,2570.182647664967,3.398074973031117,9.656203390561878,1.7128608326220434,3.050587293419119,1.8741643176309917,2572.0568119825975
233,3.3010271736496746,1.7087445450133958,2.995844364873613,2518.4458993935573,9.256614462441462,2518.7658268389046,2520.0692970205296,2519.9124111421997,3.333363158726485,9.25661446244146,1.7099655317533322,3.013435713378409,1.8668514100832967,2521.779262552283
234,3.239696183680655,1.7049659910433894,2.9605308887382646,2502.7851728820424,8.867900835641446,2503.0779517836663,2504.349171100798,2504.196027436692,3.270855546893473,8.867900835641448,1.706857328136868,2.978076645268141,1.8600009922429945,2506.0560284289345
235,3.179892007423538,1.7023183082472793,2.9259876024935663,2570.4080382128013,8.488846817213574,2570.674811027966,2571.91448585952,2571.7656721064554,3.210280438963646,8.488846817213581,1.7038327922437837,2.943507623798017,1.8526465453084418,2573.6183186517637
236,3.1220802314408966,1.6999192570790604,2.892471407768036,2694.4404904274597,8.119242247696691,2694.68251317469,2695.8908805532255,2695.7463746119283,3.1515306604553266,8.119242247696697,1.7011405346896205,2.9095079132257666,1.8456464759867424,2697.5920210879153
237,3.066216391043536,1.6974289734249952,2.859942701423996,2776.9636630409786,7.759992493809607,2777.181870562273,2778.359676636437,2778.217966880346,3.094682192408191,7.759992493809608,1.6986685969502173,2.8764746711144586,1.840378353041725,2780.0583452333876
238,3.0122678154697913,1.6949899914497557,2.8283629980178184,2801.984910006338,7.412042929985381,2802.180287958048,2803.328644378336,2803.188267349168,3.039822441630077,7.41204292998538,1.696088069633707,2.8444444899209156,1.8364650988008504,2805.024732447969
239,2.960603342992399,1.6916211564950077,2.7979446199860107,2819.095497954806,7.076067273561651,2819.26906394794,2820.3892387156993,2820.2497566608786,2.986999973172585,7.076067273561652,1.693259212279965,2.8134339800391617,1.8327412671008567,2822.082497927979
240,2.910738760345366,1.6888466981618888,2.768392253250678,2837.615835757865,6.751722148299591,2837.768573661469,2838.8614093979495,2838.7231717455043,2.9361087940783426,6.751722148299593,1.690535153993822,2.7833708904742713,1.828772806439499,2840.551944551944
241,2.862241821699466,1.687657559834421,2.739438845082665,2859.7304199854366,6.437845712635586,2859.8632322669387,2860.929085942277,2860.7930150542234,2.886923379073772,6.43784571263559,1.6882574222329452,2.7541110975711374,1.8243283102868424,2862.6173433645104
242,2.815511093632288,1.6849214037080649,2.7113014798949377,2880.6240174395384,6.134111646712368,2880.7376639237505,2881.777381829109,2881.64421751196,2.839356197533872,6.134111646712369,1.685991807962277,2.725709713321138,1.8191561251112467,2883.4633736370715
243,2.7704855852827137,1.6815782774637988,2.6848050846315274,2891.4657684862163,5.8411135631425175,2891.5604924820054,2892.576043325247,2892.4456618513645,2.793462235872462,5.841113563142514,1.6831873968419127,2.6987382400833195,1.813568870723987,2894.259230722089
244,2.7271116432087124,1.6783902741609518,2.661624120791669,2882.6055939215557,5.559159224109919,2882.6810810686998,2883.674734606896,2883.5464590793476,2.7492495450952754,5.559159224109915,1.6801088597548621,2.6737623979511573,1.8083843873030399,2885.3548434666513
245,2.6853491011397224,1.6759486457934252,2.639091609119459,2822.124763804215,5.288438916155334,2822.180919690245,2823.1541820475386,2823.027383545839,2.706714278551806,5.2884389161553305,1.6772960352283075,2.6505583925219796,1.8040945369287187,2824.8314780827677
246,2.645476738508698,1.6736765496119457,2.6173616763815457,2710.009939447351,5.029263711894652,2710.0474000364884,2711.000956782893,2710.8752825101064,2.6658804110825907,5.029263711894652,1.6748630755406908,2.6284198219451036,1.8005373483269491,2712.675819858434
