,pred,pred_high,pred_low,dif4,sigma_dif4,dif4_high,dif4_low,dif4_median,match4,sigma_match4,match4_high,match4_low,match4_median,spectrum4,dif5,sigma_dif5,dif5_high,dif5_low,dif5_median,match5,sigma_match5,match5_high,match5_low,match5_median,spectrum5,dif6,sigma_dif6,dif6_high,dif6_low,dif6_median,match6,sigma_match6,match6_high,match6_low,match6_median,spectrum6
1171,1.6445266164666124,1.5302688478242252,1.7567832492851123,1695.6293044476533,0.107520453584483,1695.5168469391008,1695.743701476054,1695.630952528825,1.644534582345344,0.10752045358448382,1.5301375539449726,1.7569920908979508,1.64288650117368,1697.2738390299987,1874.4971631910278,0.10752045358448359,1874.3847056824757,1874.6115602194286,1874.4988112721999,1.644534582345344,0.10752045358448382,1.5301375539449726,1.7569920908979508,1.64288650117368,1876.1416977733734,1528.5225423304435,0.10752045358448299,1528.410084821891,1528.6369393588438,1528.524190411615,1.644534582345344,0.10752045358448382,1.5301375539449726,1.7569920908979508,1.64288650117368,1530.1670769127888
1172,1.6445115157785855,1.5300338739563302,1.7565016375440057,1689.416136073407,0.10752330892724761,1689.303846092516,1689.53056399365,1689.417634062335,1.6445194437741093,0.10752330892724833,1.5300915235307224,1.7568094246648247,1.643021454845838,1691.060655517181,1862.2141494042248,0.10752330892724815,1862.1018594233344,1862.3285773244684,1862.2156473931534,1.6445194437741093,0.10752330892724833,1.5300915235307224,1.7568094246648247,1.643021454845838,1863.8586688479993,1529.081682821824,0.1075233089272476,1528.9693928409333,1529.1961107420675,1529.0831808107523,1.6445194437741093,0.10752330892724833,1.5300915235307224,1.7568094246648247,1.643021454845838,1530.7262022655982
1173,1.6444964223876224,1.5299092768962252,1.755942719840354,1684.0947732964025,0.10752631286498823,1683.9826441989308,1684.2092404662199,1684.0961318109312,1.6445043913516013,0.10752631286498887,1.5300372215338376,1.756633488823142,1.6431458768227785,1685.739277687754,1845.8330955651718,0.1075263128649887,1845.7209664677007,1845.9475627349898,1845.8344540797011,1.6445043913516013,0.10752631286498887,1.5300372215338376,1.756633488823142,1.6431458768227785,1847.4775999565236,1531.7575562751972,0.1075263128649882,1531.6454271777257,1531.8720234450147,1531.7589147897258,1.6445043913516013,0.10752631286498887,1.5300372215338376,1.756633488823142,1.6431458768227785,1533.4020606665486
1174,1.644481432825235,1.529790426685924,1.755901784902848,1681.320192400345,0.10752943490399691,1681.2082076581742,1681.4347092481578,1681.3214242491326,1.64448944075686,0.10752943490399745,1.529972592943849,1.7564741829275974,1.64325759196909,1682.9646818411015,1826.5883436887436,0.1075294349039973,1826.4763589465733,1826.702860536557,1826.5895755375318,1.64448944075686,0.10752943490399745,1.529972592943849,1.7564741829275974,1.64325759196909,1828.2328331295007,1537.1510419950848,0.10752943490399688,1537.0390572529138,1537.2655588428977,1537.1522738438725,1.64448944075686,0.10752943490399745,1.529972592943849,1.7564741829275974,1.64325759196909,1538.7955314358417
1175,1.6444664824868576,1.5297273241323222,1.755944366037426,1682.1997596000865,0.10753264269760683,1682.0878942907148,1682.314338118504,1682.2008791297294,1.6444746087670759,0.10753264269760732,1.5298960903489784,1.7563399181382646,1.6433550791235336,1683.844234208853,1807.9702362281746,0.10753264269760715,1807.8583709188038,1808.0848147465933,1807.9713557578189,1.6444746087670759,0.10753264269760732,1.5298960903489784,1.7563399181382646,1.6433550791235336,1809.6147108369423,1544.0615302049478,0.10753264269760682,1543.9496648955765,1544.1761087233656,1544.062649734591,1.6444746087670759,0.10753264269760732,1.5298960903489784,1.7563399181382646,1.6433550791235336,1545.7060048137146
1176,1.6444516153781217,1.5299441783496974,1.755986289709627,1686.530765802724,0.10753590528821924,1686.4189890100383,1686.6454188697853,1686.5317882524819,1.644459911180033,0.10753590528821964,1.5298068441183459,1.756236703865476,1.6434374614219354,1688.1752257139037,1794.0217726649526,0.10753590528821946,1793.9099958722677,1794.1364257320147,1794.022795114711,1.644459911180033,0.10753590528821964,1.5298068441183459,1.756236703865476,1.6434374614219354,1795.666232576133,1551.544906320887,0.10753590528821921,1551.4331295282016,1551.6595593879483,1551.5459287706449,1.644459911180033,0.10753590528821964,1.5298068441183459,1.756236703865476,1.6434374614219354,1553.1893662320667
1177,1.644436791082282,1.530162402199853,1.7560281046310076,1693.5703719995886,0.10753918832256436,1693.458649868041,1693.6851125985645,1693.5713127619163,1.6444453643890296,0.10753918832256468,1.5297047654124396,1.7561674959362081,1.6435046020608157,1695.214817363977,1787.4387225109185,0.10753918832256451,1787.3270003793714,1787.5534631098953,1787.439663273247,1.6444453643890296,0.10753918832256468,1.5297047654124396,1.7561674959362081,1.6435046020608157,1789.0831678753077,1558.897713482636,0.10753918832256432,1558.7859913510886,1559.0124540816123,1558.8986542449638,1.6444453643890296,0.10753918832256468,1.5297047654124396,1.7561674959362081,1.6435046020608157,1560.5421588470247
1178,1.6444222283319485,1.5299758293972765,1.7560702498112588,1702.0397382179563,0.10754243561320394,1701.928037338593,1702.154577601681,1702.0406121521007,1.6444309928559528,0.10754243561320423,1.529591609130641,1.756131872218675,1.6435570587107196,1703.6841692108117,1789.1567833611925,0.10754243561320409,1789.0450824818301,1789.2716227449182,1789.157657295338,1.6444309928559528,0.10754243561320423,1.529591609130641,1.756131872218675,1.6435570587107196,1790.8012143540489,1564.6869143269287,0.1075424356132039,1564.5752134475656,1564.8017537106537,1564.6877882610734,1.6444309928559528,0.10754243561320423,1.529591609130641,1.756131872218675,1.6435570587107196,1566.3313453197843
1179,1.6444084345467997,1.5293639614472658,1.7561122862459853,1709.5457107426919,0.10754556073499133,1709.4340015007188,1709.6606543834569,1709.5465316125076,1.6444168323269333,0.10754556073499158,1.5294731915612827,1.756126074299472,1.6435959625104648,1711.190127575018,1798.7936936352587,0.10754556073499148,1798.6819843932863,1798.9086372760244,1798.794514505075,1.6444168323269333,0.10754556073499158,1.5294731915612827,1.756126074299472,1.6435959625104648,1800.4381104675854,1567.784397879561,0.10754556073499129,1567.672688637588,1567.8993415203263,1567.7852187493772,1.6444168323269333,0.10754556073499158,1.5294731915612827,1.756126074299472,1.6435959625104648,1569.4288147118878
1180,1.6443947837854318,1.5290938613914886,1.7561522382549497,1714.0137845168147,0.10754845596734033,1713.9020440302747,1714.1288275598604,1714.0145645742514,1.6444029260386863,0.10754845596734058,1.529359882992078,1.7561434125781261,1.6436228686012377,1715.6581874428525,1815.016351962392,0.10754845596734051,1814.9046114758526,1815.1313950054387,1815.0171320198292,1.6444029260386863,0.10754845596734058,1.529359882992078,1.7561434125781261,1.6436228686012377,1816.6607548884308,1567.171602851212,0.10754845596734028,1567.0598623646722,1567.286645894258,1567.172382908649,1.6444029260386863,0.10754845596734058,1.529359882992078,1.7561434125781261,1.6436228686012377,1568.8160057772502
1181,1.6443811755057116,1.5289798525808922,1.7561940571280272,1715.7314524258586,0.1075510038513042,1715.6196667908107,1715.8465783328206,1715.7322016891871,1.6443893198328368,0.10755100385130442,1.5292634128701823,1.7561749548801031,1.6436400565037785,1717.3758417456909,1836.007067950395,0.10755100385130442,1835.8952823153472,1836.1221938573572,1836.007817213724,1.6443893198328368,0.10755100385130442,1.5292634128701823,1.7561749548801031,1.6436400565037785,1837.6514572702276,1560.8231969100502,0.10755100385130414,1560.7114112750028,1560.9383228170127,1560.8239461733792,1.6443893198328368,0.10755100385130442,1.5292634128701823,1.7561749548801031,1.6436400565037785,1562.467586229883
1182,1.6443676335970503,1.5288669033663962,1.7562343402912082,1716.175135092837,0.10755308985852535,1716.0632982600696,1716.2903177266362,1716.175859717203,1.644376057385506,0.10755308985852557,1.52919342358567,1.756212890152483,1.6436514330191034,1717.8195111502218,1859.4779127310546,0.1075530898585256,1859.3660758982874,1859.5930953648542,1859.478637355421,1.644376057385506,0.10755308985852557,1.52919342358567,1.756212890152483,1.6436514330191034,1861.1222887884398,1546.497353966025,0.1075530898585253,1546.3855171332575,1546.6125365998244,1546.4980785903908,1.644376057385506,0.10755308985852557,1.52919342358567,1.756212890152483,1.6436514330191034,1548.14173002341
1183,1.6443541254035468,1.5287546313257194,1.7562753927487116,1715.4751578777511,0.10755461436238048,1715.363269630017,1715.5903643131928,1715.475859402111,1.6443631754851948,0.10755461436238069,1.5291567400428903,1.7562514232189412,1.6436616511246864,1717.1195210532358,1881.932240180418,0.10755461436238074,1881.820351932684,1882.0474466158603,1881.9329417047782,1.6443631754851948,0.10755461436238069,1.5291567400428903,1.7562514232189412,1.6436616511246864,1883.576603355903,1523.2054169783637,0.10755461436238042,1523.0935287306295,1523.3206234138056,1523.2061185027237,1.6443631754851948,0.10755461436238069,1.5291567400428903,1.7562514232189412,1.6436616511246864,1524.8497801538485
1184,1.6443406470793636,1.5286436095521465,1.7563157875472832,1712.4343088612227,0.10755550335158254,1712.3223737524568,1712.5495025944813,1712.4349850601134,1.6443506998785773,0.10755550335158275,1.5291569666194658,1.7562858086441067,1.6436745009874485,1714.0786595611007,1899.3930815735748,0.10755550335158279,1899.281146464809,1899.5082753068336,1899.3937577724655,1.6443506998785773,0.10755550335158275,1.5291569666194658,1.7562858086441067,1.6436745009874485,1901.037432273453,1492.39533200446,0.10755550335158248,1492.2833968956943,1492.510525737719,1492.396008203351,1.6443506998785773,0.10755550335158275,1.5291569666194658,1.7562858086441067,1.6436745009874485,1494.0396827043382
1185,1.64432842562929,1.5285320226416208,1.7563564028194818,1706.4335150462325,0.10755571631263094,1706.3215415139748,1706.548659920505,1706.4341611838581,1.6443386424697692,0.10755571631263114,1.5291937681966268,1.7563121747269737,1.6436925048435813,1708.077853688702,1909.9011840841608,0.10755571631263117,1909.7892105519034,1910.0163289584334,1909.9018302217867,1.6443386424697692,0.10755571631263114,1.5291937681966268,1.7563121747269737,1.6436925048435813,1911.5455227266302,1457.2495196426694,0.10755571631263088,1457.1375461104121,1457.3646645169424,1457.2501657802954,1.6443386424697692,0.10755571631263114,1.5291937681966268,1.7563121747269737,1.6436925048435813,1458.8938582851388
1186,1.6443182854290335,1.528793232867503,1.7563957017336504,1698.1437888989046,0.10755525047546657,1698.031788903569,1698.2588531657061,1698.1443991664387,1.6443269998652084,0.1075552504754668,1.5292627330635746,1.75632699520083,1.643716732330931,1699.7881158987695,1913.7724690220357,0.10755525047546674,1913.6604690266995,1913.887533288837,1913.7730792895695,1.6443269998652084,0.1075552504754668,1.5292627330635746,1.75632699520083,1.643716732330931,1915.4167960219006,1420.533015391014,0.10755525047546649,1420.4210153956785,1420.6480796578157,1420.5336256585483,1.6443269998652084,0.1075552504754668,1.5292627330635746,1.75632699520083,1.643716732330931,1422.1773423908794
1187,1.6443082534480211,1.529530957991608,1.7564359895221076,1689.467971977348,0.10755414108951447,1689.3559595855459,1689.582932831578,1689.4685409110466,1.6443157536593525,0.10755414108951475,1.5293548994291806,1.7563281454614361,1.643746819960624,1691.1122877310072,1912.9331665852947,0.10755414108951458,1912.8211541934922,1913.0481274395247,1912.9337355189932,1.6443157536593525,0.10755414108951475,1.5293548994291806,1.7563281454614361,1.643746819960624,1914.5774823389538,1385.1400272455396,0.10755414108951439,1385.0280148537377,1385.25498809977,1385.1405961792384,1.6443157536593525,0.10755414108951475,1.5293548994291806,1.7563281454614361,1.643746819960624,1386.784342999199
1188,1.6442982563861632,1.530188606455364,1.7564749608779617,1682.030781289629,0.10755245761811155,1681.9187708877175,1682.145628977849,1682.0313048298879,1.644304872358052,0.10755245761811191,1.529457184137883,1.7563152742694759,1.643781332099009,1683.6750861619869,1910.31600107011,0.10755245761811164,1910.2039906681982,1910.4308487583298,1910.3165246103686,1.644304872358052,0.10755245761811191,1.529457184137883,1.7563152742694759,1.643781332099009,1911.9603059424678,1355.4287139666633,0.10755245761811148,1355.316703564752,1355.5435616548834,1355.4292375069226,1.644304872358052,0.10755245761811191,1.529457184137883,1.7563152742694759,1.643781332099009,1357.0730188390214
1189,1.6442883112515803,1.5301852591714484,1.7565014179813143,1677.5112369244682,0.10755029727108478,1677.3992414002832,1677.625975372036,1677.5117130390145,1.6442943142072401,0.10755029727108523,1.529555866639528,1.75628983839238,1.6438181996610775,1679.1555312386754,1908.1762377305024,0.10755029727108478,1908.0642422063167,1908.2909761780697,1908.176713845048,1.6442943142072401,0.10755029727108523,1.529555866639528,1.75628983839238,1.6438181996610775,1909.8205320447091,1334.427179761139,0.10755029727108471,1334.3151842369539,1334.5419182087066,1334.4276558756853,1.6442943142072401,0.10755029727108523,1.529555866639528,1.75628983839238,1.6438181996610775,1336.0714740753465
1190,1.644278440616161,1.5300743247615796,1.7564593722318589,1677.7563238969365,0.10754777901548654,1677.6443529844178,1677.8709668267434,1677.7567529719126,1.644284029114284,0.10754777901548704,1.5296410993072471,1.7562549416330624,1.6438549541379652,1679.4006079260507,1907.2484847656938,0.10754777901548646,1907.1365138531746,1907.3631276955007,1907.24891384067,1.644284029114284,0.10754777901548704,1.5296410993072471,1.7562549416330624,1.6438549541379652,1908.8927687948078,1323.2767380024402,0.10754777901548647,1323.1647670899215,1323.3913809322473,1323.2771670774164,1.644284029114284,0.10754777901548704,1.5296410993072471,1.7562549416330624,1.6438549541379652,1324.9210220315545
1191,1.644268619072472,1.5299620596767758,1.7562348891145256,1684.2414019432122,0.10754503468279977,1684.1294609025206,1684.355967691879,1684.2417869110277,1.6442739618836955,0.10754503468280022,1.5297082132170254,1.7562150025754921,1.643888994068471,1685.8856759050962,1907.9960190829308,0.10754503468279958,1907.8840780422383,1908.1105848315967,1907.9964040507452,1.6442739618836955,0.10754503468280022,1.5297082132170254,1.7562150025754921,1.643888994068471,1909.6402930448137,1322.1424099721223,0.10754503468279968,1322.0304689314307,1322.256975720789,1322.1427949399376,1.6442739618836955,0.10754503468280022,1.5297082132170254,1.7562150025754921,1.643888994068471,1323.7866839340063
1192,1.6442588353405887,1.5298510458325902,1.7560096664327096,1697.8504982287907,0.10754219499734304,1697.738587013463,1697.9650060680801,1697.8508444208255,1.6442640579519885,0.10754219499734335,1.5297562186627771,1.7561752732799154,1.643917865917636,1699.494762286743,1911.2254625351625,0.10754219499734273,1911.1135513198342,1911.339970374451,1911.2258087271964,1.6442640579519885,0.10754219499734335,1.5297562186627771,1.7561752732799154,1.643917865917636,1912.869726593114,1330.0656595202731,0.10754219499734291,1329.9537483049455,1330.1801673595626,1330.0660057123077,1.6442640579519885,0.10754219499734335,1.5297562186627771,1.7561752732799154,1.643917865917636,1331.7099235782252
1193,1.6442491211783814,1.5297397532173238,1.7557838142147968,1717.7044111911266,0.10753937533479332,1717.5925241938357,1717.8188786133828,1717.704725931316,1.6442542691147164,0.10753937533479344,1.5297868468585896,1.7561412664058789,1.643939528925421,1719.3486654602416,1916.3080428684993,0.10753937533479291,1916.1961558712073,1916.4225102907546,1916.3083576086879,1.6442542691147164,0.10753937533479344,1.5297868468585896,1.7561412664058789,1.643939528925421,1917.9522971376132,1345.389996846096,0.10753937533479314,1345.278109848805,1345.504464268352,1345.3903115862852,1.6442542691147164,0.10753937533479344,1.5297868468585896,1.7561412664058789,1.643939528925421,1347.0342511152107
1194,1.6442394225952448,1.5296294247163924,1.7558277093588393,1742.3855250783167,0.10753666306279691,1742.2736516497703,1742.499965306069,1742.38581705767,1.644244558680239,0.10753666306279677,1.529804330928136,1.7561179872269195,1.6439525793270997,1744.0297696369971,1921.3696421585691,0.10753666306279641,1921.2577687300216,1921.4840823863206,1921.3699341379215,1.644244558680239,0.10753666306279677,1.529804330928136,1.7561179872269195,1.6439525793270997,1923.0138867172486,1367.0865927952204,0.10753666306279669,1366.9747193666738,1367.2010330229725,1367.0868847745737,1.644244558680239,0.10753666306279677,1.529804330928136,1.7561179872269195,1.6439525793270997,1368.7308373539008
1195,1.6442298021158628,1.5295201557173628,1.7559210999287145,1769.8997091996525,0.10753410797287719,1769.7878349728535,1770.0141291575019,1769.8999876996406,1.6442349055324224,0.10753410797287677,1.5298149476834006,1.7561091323316849,1.6439564055447153,1771.5439441051853,1925.685179899307,0.10753410797287657,1925.5733056725066,1925.799599857155,1925.6854583992936,1.6442349055324224,0.10753410797287677,1.5298149476834006,1.7561091323316849,1.6439564055447153,1927.3294148048385,1394.2211362248654,0.10753410797287692,1394.1092619980661,1394.3355561827145,1394.2214147248533,1.6442349055324224,0.10753410797287677,1.5298149476834006,1.7561091323316849,1.6439564055447153,1395.8653711303978
1196,1.6442202046244683,1.5295009412410978,1.7560138369606202,1797.29788548664,0.1075317247629361,1797.1859941855569,1797.4122844539988,1797.2981595405688,1.6442253031122063,0.10753172476293538,1.5298263357536666,1.7561166041954928,1.6439512491836017,1798.9421107897524,1929.6715209372803,0.1075317247629354,1929.559629636196,1929.785919904638,1929.6717949912081,1.6442253031122063,0.10753172476293538,1.5298263357536666,1.7561166041954928,1.6439512491836017,1931.3157462403915,1424.4483056780496,0.1075317247629358,1424.3364143769666,1424.5627046454083,1424.4485797319783,1.6442253031122063,0.10753172476293538,1.5298263357536666,1.7561166041954928,1.6439512491836017,1426.0925309811619
1197,1.6442106836479233,1.5297127917917714,1.7561062496203768,1821.2008739728144,0.10752951332527311,1821.0889494155986,1821.3152441228772,1821.201151544602,1.6442157509264883,0.10752951332527216,1.5298456008641987,1.7561403081427702,1.6439381791392242,1822.8450897237412,1933.2066383023482,0.10752951332527237,1933.0947137451312,1933.3210084524096,1933.2069158741347,1.6442157509264883,0.10752951332527216,1.5298456008641987,1.7561403081427702,1.6439381791392242,1934.850854053274,1455.516288322172,0.10752951332527277,1455.4043637649554,1455.6306584722338,1455.516565893959,1.6442157509264883,0.10752951332527216,1.5298456008641987,1.7561403081427702,1.6439381791392242,1457.160504073098
1198,1.644201203764233,1.5299237154831578,1.75619811833148,1840.004028888819,0.1075274732405353,1839.8920569738877,1840.1183590092478,1840.004316072141,1.6442062486091213,0.10752747324053419,1.529876128180573,1.7561781635405136,1.6439190652874451,1841.6482351374284,1936.75312699859,0.10752747324053452,1936.6411550836578,1936.8674571190177,1936.753414181911,1.6442062486091213,0.10752747324053419,1.529876128180573,1.7561781635405136,1.6439190652874451,1938.3973332471983,1485.0787626115566,0.10752747324053495,1484.966790696625,1485.193092731985,1485.0790497948783,1.6442062486091213,0.10752747324053419,1.529876128180573,1.7561781635405136,1.6439190652874451,1486.7229688601656
1199,1.6441918259065427,1.5301357202255987,1.7562897723123556,1852.9858083504062,0.10752560417699425,1852.8737788160274,1853.1000890626513,1852.9861086470037,1.6441967958223078,0.10752560417699308,1.5299160835774417,1.756226330201266,1.6438964992247875,1854.6300051462285,1941.5842071044885,0.10752560417699353,1941.4721775701087,1941.6984878167327,1941.5845074010854,1.6441967958223078,0.10752560417699308,1.5299160835774417,1.756226330201266,1.6438964992247875,1943.2284039003102,1511.6222510782818,0.10752560417699393,1511.5102215439024,1511.7365317905262,1511.622551374879,1.6441967958223078,0.10752560417699308,1.5299160835774417,1.756226330201266,1.6438964992247875,1513.2664478741037
1200,1.644182445114425,1.5301412669776382,1.7563805528860523,1858.551507524839,0.10752390564053542,1858.439415253229,1858.6657341906507,1858.551821518772,1.6441873923582921,0.1075239056405343,1.5299607265467114,1.7562796639683114,1.6438733984253193,1860.1956949171974,1947.4411112205976,0.1075239056405348,1947.3290189489867,1947.5553378864083,1947.4414252145298,1.6441873923582921,0.1075239056405343,1.5299607265467114,1.7562796639683114,1.6438733984253193,1949.0852986129548,1534.4925334109448,0.1075239056405351,1534.3804411393344,1534.6067600767558,1534.4928474048772,1.6441873923582921,0.1075239056405343,1.5299607265467114,1.7562796639683114,1.6438733984253193,1536.1367208033025
1201,1.6441731109684323,1.530136772194268,1.7564712283726358,1855.1231927086947,0.10752237712510238,1855.011038559649,1855.2373656305504,1855.1235188561986,1.6441780380927393,0.10752237712510139,1.5300051162369628,1.7563321871382598,1.6438518905888448,1856.7673707467875,1952.9599680680965,0.10752237712510192,1952.8478139190504,1953.0741409899515,1952.9602942155998,1.6441780380927393,0.10752237712510139,1.5300051162369628,1.7563321871382598,1.6438518905888448,1954.6041461061884,1552.7558970390935,0.1075223771251021,1552.6437428900476,1552.870069960949,1552.7562231865968,1.6441780380927393,0.10752237712510139,1.5300051162369628,1.7563321871382598,1.6438518905888448,1554.4000750771859
1202,1.6441638057396837,1.5301330424904316,1.7565014179813143,1842.9434210572365,0.10752101832289354,1842.8312122885086,1843.05754483502,1842.943756247067,1.6441687328042138,0.10752101832289279,1.5300449550204698,1.756377501532106,1.6438335429732576,1844.5875897900405,1957.7369558174555,0.10752101832289332,1957.624747048727,1957.8510795952384,1957.7372910072859,1.6441687328042138,0.10752101832289279,1.5300449550204698,1.756377501532106,1.6438335429732576,1959.3811245502593,1564.99253279409,0.10752101832289332,1564.8803240253617,1565.1066565718734,1564.9928679839206,1.6441687328042138,0.10752101832289279,1.5300449550204698,1.756377501532106,1.6438335429732576,1566.6367015268938
1203,1.6441545655428216,1.5301306516594204,1.7565014179813143,1825.2304820906193,0.10751982889843321,1825.1182321945503,1825.3445645095633,1825.2308212695648,1.6441594763782805,0.10751982889843273,1.530077057434295,1.756409372447426,1.6438202974328124,1826.8746415669975,1961.870130486886,0.1075198288984332,1961.757880590816,1961.9842129058293,1961.8704696658306,1.6441594763782805,0.10751982889843273,1.530077057434295,1.756409372447426,1.6438202974328124,1963.5142899632635,1569.4514769181274,0.10751982889843303,1569.3392270220577,1569.5655593370711,1569.4518160970724,1.6441594763782805,0.10751982889843273,1.530077057434295,1.756409372447426,1.6438202974328124,1571.0956363945052
1204,1.6441453875156629,1.5301270176034383,1.7565014179813143,1805.3148531711554,0.10751880850908775,1805.2025795399604,1805.4289037500278,1805.3151892771289,1.6441502690193333,0.10751880850908757,1.5300996901470176,1.756423900214285,1.6438141630458962,1806.9590034401747,1965.0367901599275,0.10751880850908799,1964.924516528732,1965.1508407387992,1965.0371262659003,1.6441502690193333,0.10751880850908757,1.5300996901470176,1.756423900214285,1.6438141630458962,1966.680940428946,1564.94279184168,0.10751880850908763,1564.8305182104848,1565.0568424205521,1564.943127947653,1.6441502690193333,0.10751880850908757,1.5300996901470176,1.756423900214285,1.6438141630458962,1566.586942110699
1205,1.6441362586605126,1.5301227141272533,1.7565014179813143,1786.0734797772543,0.10751795688031807,1785.9612000310508,1786.1875081307157,1786.073804193047,1.6441411110264292,0.1075179568803182,1.5301127575650098,1.7564208572301037,1.6438166952339248,1787.717620888281,1967.7433362555726,0.10751795688031848,1967.6310565093686,1967.8573646090335,1967.743660671365,1.6441411110264292,0.1075179568803182,1.5301127575650098,1.7564208572301037,1.6438166952339248,1969.387477366599,1551.1724088646856,0.107517956880318,1551.0601291184819,1551.286437218147,1551.172733280478,1.6441411110264292,0.1075179568803182,1.5301127575650098,1.7564208572301037,1.6438166952339248,1552.816549975712
1206,1.6441271687644008,1.5301206102099676,1.7565014179813143,1769.3196664430175,0.10751727351957485,1769.207395454202,1769.433680640322,1769.3199698249255,1.6441320026344994,0.10751727351957521,1.5301178053298936,1.7564029914496755,1.643828620726307,1770.9637984456517,1969.7079659483525,0.10751727351957541,1969.595694959537,1969.8219801456564,1969.7082693302602,1.6441320026344994,0.10751727351957521,1.5301178053298936,1.7564029914496755,1.643828620726307,1971.3520979509867,1528.7557155116535,0.1075172735195748,1528.6434445228383,1528.869729708958,1528.7560188935618,1.6441320026344994,0.10751727351957521,1.5301178053298936,1.7564029914496755,1.643828620726307,1530.399847514288
1207,1.6441181345559726,1.5301158285905316,1.7565014179813143,1756.358804864105,0.10751675756837978,1756.2465527375225,1756.4728102092852,1756.3590780485927,1.6441229441723348,0.10751675756838033,1.5301175989919416,1.7563750707545487,1.6438497596845398,1758.0029278082773,1969.3832892937173,0.10751675756838039,1969.271037167135,1969.4972946388978,1969.3835624782052,1.6441229441723348,0.10751675756838033,1.5301175989919416,1.7563750707545487,1.6438497596845398,1971.0274122378898,1498.1893244053535,0.10751675756837975,1498.077072278771,1498.3033297505337,1498.189597589841,1.6441229441723348,0.10751675756838033,1.5301175989919416,1.7563750707545487,1.6438497596845398,1499.8334473495256
1208,1.6441091543302344,1.530114011579064,1.7565014179813143,1748.4286091385225,0.10751640812887964,1748.316380436364,1748.5426081634769,1748.4288440326882,1.6441139359845063,0.10751640812888028,1.5301149110298726,1.7563426381429788,1.64387904181873,1750.072723074507,1966.6071517171813,0.10751640812888028,1966.4949230150228,1966.7211507421357,1966.6073866113472,1.6441139359845063,0.10751640812888028,1.5301149110298726,1.7563426381429788,1.64387904181873,1968.2512656531658,1461.4669705735407,0.10751640812887961,1461.3547418713824,1461.5809695984954,1461.4672054677064,1.6441139359845063,0.10751640812888028,1.5301149110298726,1.7563426381429788,1.64387904181873,1463.1110845095252
1209,1.6441002223048822,1.530109421243915,1.756389883682525,1745.2405640055767,0.10751622436875878,1745.1283577838276,1745.3545574238287,1745.240754362808,1.6441049782805233,0.10751622436875947,1.5301115600285415,1.7563112000297467,1.643914621049167,1746.8846689838574,1962.9670326662633,0.10751622436875942,1962.8548264445137,1963.081026084515,1962.9672230234942,1.6441049782805233,0.10751622436875947,1.5301115600285415,1.7563112000297467,1.643914621049167,1964.6111376445435,1422.3121781132684,0.10751622436875877,1422.199971891519,1422.4261715315201,1422.3123684704995,1.6441049782805233,0.10751622436875947,1.5301115600285415,1.7563112000297467,1.643914621049167,1423.9562830915488
1210,1.6440912976431863,1.5301067435547706,1.75605664031956,1745.3225982251931,0.1075162053785571,1745.2104086645702,1745.4365860841976,1745.3227402196935,1.6440960710811443,0.10751620537855779,1.5301082120765335,1.756285631704221,1.6439540765809024,1746.9666942962745,1960.044255555009,0.10751620537855769,1959.9320659943855,1960.1582434140134,1960.044397549509,1.6440960710811443,0.10751620537855779,1.5301082120765335,1.756285631704221,1.6439540765809024,1961.68835162609,1384.1994661741217,0.10751620537855708,1384.0872766134985,1384.3134540331262,1384.1996081686218,1.6440960710811443,0.10751620537855779,1.5301082120765335,1.756285631704221,1.6439540765809024,1385.843562245203
1211,1.6440825156774712,1.5301032051870178,1.7557235699162441,1747.869022845534,0.10751635039597834,1747.75684040763,1747.9830051649412,1747.8691153837851,1.6440872142159066,0.10751635039597898,1.5301048948089555,1.7562696521201726,1.6439946759648856,1749.51311005975,1958.296310703,0.10751635039597884,1958.1841282650953,1958.4102930224064,1958.2964032412506,1.6440872142159066,0.10751635039597898,1.5301048948089555,1.7562696521201726,1.6439946759648856,1959.9403979172155,1349.8713760342043,0.10751635039597836,1349.7591935963,1349.9853583536112,1349.8714685724553,1.6440872142159066,0.10751635039597898,1.5301048948089555,1.7562696521201726,1.6439946759648856,1351.51546324842
1212,1.6440737683297806,1.5300996668274467,1.7559135275352988,1752.976329377397,0.10751665882732263,1752.8641423611257,1753.0903061710867,1752.9763741136062,1.6440784074082693,0.10751665882732313,1.530101613718672,1.7562654236798245,1.644033671199093,1754.6204077848051,1957.6997633287729,0.10751665882732298,1957.5875763125007,1957.8137401224617,1957.6998080649814,1.6440784074082693,0.10751665882732313,1.530101613718672,1.7562654236798245,1.644033671199093,1959.3438417361804,1321.913445502849,0.10751665882732264,1321.8012584865778,1322.0274222965386,1321.9134902390583,1.6440784074082693,0.10751665882732313,1.530101613718672,1.7562654236798245,1.644033671199093,1323.5575239102573
1213,1.644065000672764,1.5300960328450532,1.7561702389076452,1760.0295796927207,0.10751713010950545,1759.9173758522993,1760.1435509633407,1760.0295804738453,1.6440696502709982,0.10751713010950578,1.5300983796512426,1.7562734906927346,1.6440688691466052,1761.6736493429921,1957.5419936250275,0.10751713010950566,1957.429789784605,1957.6559648956465,1957.5419944061514,1.6440696502709982,0.10751713010950578,1.5300983796512426,1.7562734906927346,1.6440688691466052,1959.1860632752978,1302.1671232303538,0.10751713010950548,1302.0549193899324,1302.2810945009737,1302.1671240114783,1.6440696502709982,0.10751713010950578,1.5300983796512426,1.7562734906927346,1.6440688691466052,1303.8111928806247
